Id,Sales
1,4537.7
2,7109.8
3,9176.2
4,7475.7
5,7241.7
6,6728.9
7,7443.2
8,8270.7
9,6083.2
10,5925.6
11,8157.1
12,8164.2
13,7113.2
14,8821.4
15,6224.9
16,5087.1
17,5851.3
18,9377.8
19,9254.8
20,10338.9
21,7465.9
22,4959.5
23,5812.7
24,5094.1
25,7528.8
26,11098.1
27,9691.3
28,5717.4
29,5069.1
30,4700.1
31,6248.5
32,9803.5
33,7355.6
34,5328.9
35,5075.0
36,7992.2
37,3984.9
38,7749.8
39,4917.7
40,6954.1
41,6919.0
42,6157.6
43,9042.5
44,7693.2
45,4844.7
46,6653.3
47,8242.4
48,10087.9
49,6535.8
50,8170.1
51,7797.7
52,9104.4
53,6897.2
54,8886.4
55,5028.5
56,5065.4
57,6381.4
58,6930.4
59,9440.7
60,9066.2
61,6313.6
62,8206.4
63,7716.3
64,10244.1
65,4672.6
66,11962.5
67,4899.9
68,6001.7
69,7110.6
70,4624.7
71,5617.4
72,5993.3
73,6718.7
74,5288.2
75,5458.2
76,8113.2
77,8696.4
78,7419.1
79,4948.7
80,7364.6
81,11326.9
82,8610.4
83,4734.9
84,7405.0
85,6590.3
86,6337.3
87,7908.9
88,5635.3
89,8728.0
90,7111.1
91,7752.7
92,8811.4
93,6252.9
94,7262.4
95,6720.6
96,8278.8
97,8004.6
98,6698.2
99,6282.6
100,7427.7
101,6026.0
102,6074.9
103,7340.3
104,7010.1
105,7730.6
106,5787.5
107,4941.9
108,6834.5
109,8583.7
110,8243.9
111,8392.2
112,8565.1
113,6411.9
114,9300.7
115,6218.4
116,7127.2
117,9221.2
118,6917.9
119,9457.6
120,8919.4
121,8489.2
122,6289.6
123,7315.9
124,8055.8
125,6918.5
126,4331.8
127,5166.9
128,7867.3
129,6249.8
130,5242.3
131,8389.0
132,7344.8
133,6074.3
134,6280.2
135,5224.9
136,7448.7
137,6978.2
138,7065.5
139,5719.8
140,5236.6
141,5822.3
142,4459.4
143,7215.8
144,6559.3
145,8544.2
146,7967.9
147,7259.5
148,12050.6
149,6903.7
150,5936.2
151,8877.2
152,7524.2
153,8551.2
154,7027.0
155,6186.5
156,6435.6
157,6068.8
158,7934.4
159,12107.9
160,7246.2
161,4285.4
162,4829.0
163,9217.6
164,9362.4
165,6232.4
166,6394.8
167,5078.4
168,5315.4
169,3606.3
170,6916.5
171,7348.7
172,7774.1
173,6814.8
174,6792.0
175,8382.9
176,9610.7
177,8166.8
178,5286.0
179,9133.4
180,9295.9
181,5928.9
182,7470.4
183,5308.5
184,6671.7
185,4626.1
186,7326.4
187,5443.9
188,10034.5
189,8068.1
190,8595.0
191,8226.0
192,6375.2
193,9486.8
194,17716.6
195,10100.9
196,5772.7
197,3129.3
198,5984.8
199,8908.7
200,6130.0
201,12988.1
202,20369.7
203,4020.4
204,5586.1
205,10146.0
206,5259.3
207,9293.1
208,7438.4
209,7894.6
210,5845.1
211,7228.2
212,7450.6
213,8528.2
214,11109.2
215,6926.1
216,6967.1
217,6568.4
218,5654.6
219,5169.3
220,7816.6
221,5653.3
222,5924.6
223,7338.3
224,6311.9
225,6414.0
226,7489.5
227,7586.6
228,8896.9
229,7454.9
230,7835.8
231,6214.6
232,4051.1
233,6816.5
234,6810.7
235,6438.9
236,4794.9
237,8714.8
238,8050.3
239,10302.5
240,7175.9
241,6052.8
242,5418.9
243,5228.1
244,10998.9
245,5630.5
246,8537.9
247,14144.0
248,7781.7
249,7839.4
250,6622.5
251,4848.2
252,7587.9
253,4216.9
254,5879.5
255,10911.3
256,5215.6
257,16779.5
258,13574.4
259,5705.8
260,6787.2
261,5581.0
262,7939.4
263,5659.2
264,11849.6
265,7883.2
266,10400.7
267,4113.9
268,8054.5
269,5667.9
270,8643.3
271,7436.3
272,7284.0
273,7534.8
274,6774.9
275,9097.9
276,9362.3
277,5920.8
278,9993.0
279,6553.7
280,9840.8
281,5572.8
282,5846.6
283,6094.7
284,11864.4
285,6367.4
286,8143.9
287,7120.6
288,9198.9
289,4559.0
290,9536.5
291,6738.0
292,4302.6
293,16158.4
294,18683.6
295,7874.4
296,7220.3
297,10623.7
298,11611.7
299,12016.3
300,6052.7
301,7476.0
302,6327.2
303,9179.8
