Id,Sales
1,4903.9
2,8475.5
3,12505.6
4,8292.3
5,8094.3
6,6738.7
7,8782.6
8,8525.1
9,7483.0
10,5918.8
11,8931.4
12,9723.4
13,8520.4
14,11001.4
15,8030.3
16,6112.1
17,6790.6
18,11827.5
19,11727.7
20,12045.4
21,9507.4
22,4601.0
23,6963.7
24,5868.7
25,10002.1
26,12158.2
27,11960.1
28,6824.7
29,7408.8
30,5144.4
31,6231.2
32,11068.4
33,6890.6
34,6220.6
35,7373.9
36,8964.7
37,3758.6
38,9765.7
39,5567.0
40,8408.7
41,7527.5
42,6625.3
43,8307.5
44,8532.6
45,5117.0
46,7400.7
47,9871.5
48,13366.1
49,7103.0
50,10443.8
51,9463.1
52,10706.0
53,8163.7
54,10447.5
55,5274.7
56,6038.9
57,7065.2
58,7520.3
59,11949.2
60,8117.9
61,6711.8
62,9198.4
63,7841.8
64,11070.6
65,4272.8
66,14227.7
67,5624.8
68,6424.7
69,10564.9
70,6475.2
71,7113.1
72,6778.8
73,8605.8
74,6053.3
75,6573.3
76,9695.9
77,10500.6
78,11529.8
79,6293.7
80,8553.2
81,14335.5
82,9005.7
83,5544.9
84,8678.3
85,7248.5
86,7689.4
87,9002.1
88,4027.0
89,9332.1
90,8058.0
91,8474.2
92,10761.4
93,4526.2
94,7343.9
95,7104.2
96,9419.2
97,9604.3
98,6510.7
99,5124.8
100,9614.9
101,6652.8
102,8491.2
103,8221.8
104,8122.2
105,8809.8
106,6911.1
107,4299.4
108,7299.3
109,9188.3
110,10684.0
111,9282.3
112,9542.2
113,6670.3
114,10607.4
115,6835.9
116,7693.6
117,10624.9
118,7352.7
119,10864.0
120,10188.3
121,8807.0
122,7708.6
123,9391.4
124,9883.8
125,8722.1
126,4536.3
127,6546.3
128,9764.5
129,7144.1
130,5331.5
131,9640.7
132,7391.6
133,6476.0
134,7220.9
135,6282.4
136,9242.7
137,9068.9
138,7659.8
139,5787.2
140,5653.4
141,8262.9
142,4468.7
143,7833.5
144,8162.2
145,8769.1
146,9203.8
147,7902.9
148,14486.2
149,5288.5
150,6040.3
151,11028.7
152,9057.0
153,9461.4
154,10544.9
155,6736.0
156,7497.4
157,6109.0
158,8936.0
159,13040.7
160,7872.1
161,4120.9
162,5650.5
163,10319.5
164,9921.4
165,8337.6
166,8853.2
167,5651.2
168,5897.8
169,3600.2
170,5269.7
171,7409.1
172,9373.7
173,7143.5
174,6643.4
175,9527.5
176,11498.0
177,10070.0
178,7441.3
179,11372.8
180,11274.3
181,6533.9
182,10454.0
183,6298.1
184,8268.4
185,4771.0
186,10551.6
187,6405.3
188,9963.2
189,9031.0
190,9923.9
191,9887.1
192,6759.0
193,12430.7
194,20840.4
195,12883.8
196,7825.8
197,3054.8
198,8086.5
199,9633.5
200,6636.3
201,12976.2
202,22162.9
203,4589.6
204,6888.9
205,11405.0
206,6144.6
207,11352.8
208,8162.8
209,9392.7
210,6002.1
211,6689.4
212,8645.5
213,9777.6
214,11608.4
215,6956.5
216,7645.7
217,8683.2
218,6394.0
219,5504.1
